date_range_start,Riverside County,Los Angeles County,Orange County,San Bernardino County,Imperial County,Santa Clara County,Ventura County,Sacramento County,Alameda County,Kern County,Contra Costa County,Fresno County,Placer County,San Mateo County,San Francisco County,Santa Barbara County,San Joaquin County,San Luis Obispo County,Solano County,Stanislaus County,Tulare County,Sonoma County,El Dorado County,Yolo County,Monterey County,Santa Cruz County,Butte County,Marin County,Kings County,Merced County,Shasta County,Nevada County,Madera County,Napa County,Humboldt County,Mono County,San Benito County,Sutter County,Yuba County,Tuolumne County,Mendocino County,Tehama County,Calaveras County,Inyo County,Amador County,Lake County,Siskiyou County,Glenn County,Lassen County,Plumas County,Mariposa County,Del Norte County,Colusa County,Trinity County,Modoc County,Sierra County,Alpine County
2019-01-07,77863.266,49388.78,37412.844,16307.298,5931.7163,4511.367,3428.5264,3549.467,4812.3125,1963.1759,2089.7417,1918.1748,1347.2224,2145.9932,2773.197,1110.9663,1814.1095,753.76953,1299.4087,618.76605,840.9593,1260.0327,711.58093,641.2666,818.45874,520.326,818.45874,225.00583,284.06985,562.5146,568.1397,177.1921,84.37719,213.75554,298.13272,230.63098,137.81607,101.252625,78.752045,168.75438,45.001167,95.62748,22.500584,70.31432,25.313156,132.19093,0.0,0.0,22.500584,0.0,0.0,11.250292,0.0,45.001167,11.250292,0.0,0.0
2019-01-14,76360.086,50436.355,37120.996,17325.422,5561.4233,5544.2495,4708.462,4176.076,4722.773,2327.039,3059.7847,1514.1497,1909.1453,2183.9248,2953.88,915.93176,1230.7833,870.1352,1210.7473,864.4106,572.45734,1027.5609,623.9785,526.66077,918.79407,311.98926,529.5231,377.82187,343.47443,523.79846,323.43842,326.3007,206.08464,506.62476,257.6058,243.29437,45.79659,260.4681,11.449147,271.91724,34.347443,68.694885,22.898294,71.55717,34.347443,48.658875,22.898294,11.449147,160.28806,0.0,0.0,45.79659,11.449147,22.898294,0.0,0.0,0.0
2019-01-21,83053.74,58511.79,43033.832,18466.88,5963.958,5100.059,4666.7207,3377.817,3802.8218,4141.7144,2561.1406,1669.4637,1830.5768,2205.581,1663.9081,1361.1268,1430.5721,936.12195,819.4539,547.2286,783.3424,930.56635,1300.015,208.33574,866.6767,355.55966,452.78302,405.56024,244.44727,519.45044,263.89194,294.44785,66.667435,336.115,122.22363,244.44727,144.44612,111.1124,108.33459,391.6712,102.77897,105.55678,86.11211,33.333717,0.0,150.00174,122.22363,33.333717,77.77868,36.11153,22.222479,66.667435,44.444958,11.111239,0.0,0.0,0.0
2019-01-28,75782.56,44737.848,31237.934,15490.577,4388.107,4077.9397,3333.0293,2997.4382,3185.5725,2682.186,3038.116,1210.1616,1433.889,1238.1276,2176.257,1441.5161,1253.3817,640.6738,663.55505,887.2824,422.03116,620.33496,734.741,569.48785,770.334,266.94742,551.69135,561.8608,457.62415,264.40506,142.37196,333.04868,134.74489,223.72737,137.28725,213.55794,122.03311,94.067184,30.508278,15.254139,76.27069,71.18598,81.35541,20.338852,53.389484,20.338852,91.52483,20.338852,73.72833,101.69426,0.0,0.0,40.677704,0.0,0.0,0.0,0.0
2019-02-04,77509.266,53122.64,36445.625,17854.766,5602.0522,4202.185,4649.006,3290.4631,3716.622,3329.2048,2812.6487,1286.225,1668.4766,1720.1322,1895.7614,1717.5494,1195.8276,609.5364,684.437,495.89398,348.67545,508.8079,715.43036,643.1125,782.5827,503.64233,322.84766,573.37744,237.61586,322.84766,147.21852,237.61586,123.973495,359.0066,180.79468,206.6225,131.72183,242.78143,51.655624,85.23178,41.324497,46.49006,113.64237,23.24503,56.821186,103.31125,51.655624,30.993374,61.986748,20.662249,10.331124,0.0,41.324497,10.331124,0.0,0.0,10.331124
2019-02-11,80764.94,65548.055,42788.605,18579.678,5800.5493,6999.663,5555.4556,5218.1226,3834.5293,4709.4873,4171.8623,1705.1138,1860.6033,1886.9574,2179.4885,2493.103,1301.8951,1220.1973,961.92664,1009.3641,943.4787,669.3955,1093.6974,1051.5308,819.6142,693.11426,429.5727,492.82266,698.3851,511.27057,200.29156,474.37476,255.63528,297.80194,284.62485,274.0832,342.604,195.02074,271.44778,31.624985,239.8228,52.70831,65.88538,84.33329,129.13536,0.0,52.70831,21.083323,126.49994,42.166645,0.0,0.0,31.624985,23.718739,0.0,0.0,0.0
2019-02-18,84532.48,60696.13,41789.676,19762.658,5056.4404,9854.404,5056.4404,5974.5693,4022.5356,4272.9346,3492.1208,1712.4047,2501.2954,2770.5415,1564.3193,2299.361,1655.863,1058.1368,998.9027,901.9742,783.5059,912.744,813.123,815.8154,1020.44244,702.7321,277.3234,1058.1368,597.72614,269.24603,586.9563,465.79562,169.625,177.70238,481.95038,175.00992,344.63492,140.00793,96.928566,21.539682,145.39285,177.70238,86.15873,43.079365,45.771824,64.61904,129.23808,10.769841,21.539682,0.0,10.769841,0.0,0.0,43.079365,0.0,10.769841,0.0
2019-02-25,74507.73,54948.31,32732.191,16657.273,4776.7534,3672.2046,3818.9963,2976.7476,2656.693,3174.0745,2572.4683,1429.4164,1422.1971,1025.1371,1990.1134,1470.3257,1008.29205,883.15796,608.8255,977.00854,885.5644,960.1636,447.59503,490.91068,620.85767,558.2906,137.16623,235.82965,591.9805,264.70676,149.19835,291.17743,204.54613,259.8939,310.42883,368.183,257.48746,98.66342,67.3799,77.0056,21.657825,115.5084,19.2514,182.88829,38.5028,28.8771,105.8827,48.128498,19.2514,67.3799,0.0,0.0,0.0,48.128498,0.0,0.0,0.0
2019-03-04,76835.37,53732.41,36157.23,16918.959,4237.88,4666.1763,3994.928,2271.7239,3378.7825,3351.2312,2767.646,1745.746,1167.1702,1783.3158,1886.0068,1472.7384,1209.7494,869.116,886.6486,510.95004,731.35986,648.7062,723.8459,375.69855,743.8832,543.51056,202.87723,468.37088,370.68924,295.54953,200.37256,320.5961,80.149025,265.49365,122.728195,313.08212,125.23286,130.24217,82.65369,90.167656,170.31668,80.149025,145.27011,160.29805,40.074512,10.018628,82.65369,20.037256,20.037256,72.635056,0.0,0.0,0.0,60.11177,0.0,0.0,0.0
2019-03-11,78820.37,56143.39,38675.695,17632.53,5812.8687,3859.0854,3975.4397,2867.6494,2765.8396,3127.0227,2865.2256,1570.7836,1379.2837,1452.0051,2026.5046,1355.0432,2203.4602,790.23987,511.47427,884.7778,790.23987,1301.7141,465.41733,462.9933,795.08795,429.0566,591.4679,673.8855,620.55646,232.70866,145.44292,283.61368,266.64536,196.34795,278.7656,300.58203,58.177166,206.04413,77.56956,67.87336,121.20243,19.39239,150.29102,104.23409,58.177166,87.26575,29.088583,63.025265,77.56956,0.0,9.696195,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,81882.91,64609.113,40640.74,24781.78,4651.2056,3667.7231,5314.255,3699.7664,4062.102,4254.362,3662.7935,1151.0933,1449.3422,1976.8239,2403.246,2462.4028,2210.9863,2072.9539,966.22815,618.6818,946.5092,3623.3555,549.6655,1508.499,1084.5417,1197.9257,1594.7694,372.19504,529.94653,517.6222,29.578413,120.77852,187.32994,350.0112,278.53006,261.27597,61.621693,177.47047,187.32994,88.73524,177.47047,29.578413,108.45418,69.0163,426.42212,19.71894,29.578413,19.71894,73.94603,0.0,49.297356,9.85947,49.297356,29.578413,0.0,0.0,0.0
2019-03-25,97341.1,71869.555,46565.766,30283.752,5752.5664,4657.68,7165.3223,3205.1904,6249.2383,4130.104,4492.123,1852.0349,1174.3535,1980.0659,3966.7542,4454.5967,1715.1742,3478.9119,1302.3845,1518.7128,690.926,527.5761,525.36865,3110.2708,788.053,1679.8552,377.47076,450.316,311.24783,779.22327,176.59451,200.87625,114.78643,231.78029,26.489176,185.42424,61.80808,77.2601,77.2601,278.13635,44.14863,90.504684,35.3189,61.80808,44.14863,123.61616,35.3189,35.3189,8.829725,26.489176,0.0,8.829725,0.0,26.489176,0.0,8.829725,0.0
2019-04-01,96721.23,69241.2,50600.332,21216.314,4312.7554,7414.0884,5141.499,4162.5015,8242.832,3765.7373,9296.957,1885.2163,1723.2239,4794.037,2134.0742,2155.2036,1065.8633,1230.2034,1549.4929,1101.079,746.57385,565.7997,791.1804,664.40375,497.71588,1267.7668,420.24124,1103.4268,457.80472,316.9417,93.90866,732.48755,274.68283,211.29448,96.25638,457.80472,187.81732,84.51779,161.99243,359.20062,58.692913,124.42897,93.90866,46.95433,28.172598,187.81732,21.129448,28.172598,39.91118,18.781733,107.99496,18.781733,0.0,0.0,0.0,0.0,0.0
2019-04-08,84952.99,59942.406,45818.953,20357.62,5311.2017,9470.49,5468.606,5814.4185,4035.273,4130.6694,2756.9597,3331.7236,3372.267,2909.594,2351.5244,1760.0659,1130.4489,927.7312,1082.7506,548.53,1159.0677,641.5416,2115.418,636.7718,789.40625,600.9981,393.51068,1640.8203,558.0697,321.9633,834.7196,1163.8376,271.8801,388.74084,121.63057,429.28436,209.87236,47.698265,69.16248,66.777565,71.54739,155.01935,59.62283,57.237915,100.16635,109.70601,9.539653,28.618958,26.234045,0.0,50.083176,19.079306,0.0,9.539653,0.0,0.0,0.0
2019-04-15,84364.05,74527.77,50757.58,20315.506,6544.7217,9464.416,9368.452,14387.352,5872.976,7307.6323,3272.3608,6906.9844,7283.6416,2914.896,2245.5496,2312.724,2319.9214,1117.9766,1559.4094,1228.3348,2509.4497,590.1765,2449.4724,1127.573,1285.913,477.4192,570.98376,525.401,856.47565,436.63464,1055.6002,786.902,738.92017,796.49835,230.31277,393.451,278.29462,314.28098,155.94095,182.33095,331.07462,28.789097,115.15639,148.74367,98.36275,76.77093,271.09732,86.367294,19.192732,67.17456,115.15639,0.0,9.596366,38.385464,0.0,86.367294,0.0
2019-04-22,83504.25,75033.984,42176.355,21259.549,8393.567,8594.897,5129.1357,4625.8096,6392.245,4721.681,3882.8037,1840.7366,1723.2937,1991.7345,2286.54,2195.462,3338.732,1752.0553,2087.6062,1358.9813,829.29016,666.3083,788.5447,946.733,599.1981,728.6249,419.43866,596.80133,318.77338,793.33826,208.52094,287.61508,357.12207,88.68132,115.046036,143.80754,160.5851,47.93585,81.490944,167.77547,88.68132,40.745472,67.11018,47.93585,19.17434,57.523018,19.17434,95.8717,69.50698,43.14226,160.5851,38.34868,0.0,19.17434,0.0,28.761509,0.0
2019-04-29,82447.67,62645.402,39994.45,20019.598,6485.7017,4408.317,4815.2715,3592.2776,3617.8455,3990.7092,3573.1018,2316.0176,1293.3052,1625.6868,2051.817,1830.2292,1977.2441,1289.0438,963.05426,975.83813,686.06964,605.10486,577.40643,571.01447,583.7984,854.39105,449.56735,330.25092,543.316,223.71835,166.19078,419.73825,153.40688,553.96924,83.09539,210.93445,208.8038,121.447105,189.62794,142.75362,76.70344,102.27125,42.61302,8.522604,149.14557,25.567812,34.090416,102.27125,53.266273,0.0,0.0,17.045208,0.0,0.0,0.0,8.522604,0.0
2019-05-06,82751.12,51941.832,37353.836,19205.402,4107.145,4647.0195,3653.8328,2943.1123,3100.2908,3330.3638,2332.6216,1519.3931,1432.8309,1861.0857,2252.8933,1605.9552,1184.5343,744.8899,665.1616,826.8961,735.7781,754.00165,398.64136,519.37274,749.44574,364.4721,849.6756,307.52335,608.2128,378.1398,216.40532,191.34785,123.00934,118.45344,302.96744,211.84941,54.670815,193.62581,271.07614,63.78262,0.0,107.06368,27.335407,27.335407,45.559013,36.447212,27.335407,0.0,9.111803,36.447212,9.111803,0.0,9.111803,82.006226,0.0,0.0,9.111803
2019-05-13,80453.39,51765.113,37288.43,17821.969,5501.187,4410.333,5015.581,3741.7454,4985.084,3720.632,3345.2847,1487.3145,1989.3418,2481.9854,2221.5881,1569.4218,1492.0063,966.51984,1219.8794,1058.0107,675.6255,1034.5515,1203.4579,638.09076,621.6693,358.92606,398.80673,340.15866,455.10886,516.10284,220.51666,384.7312,227.55443,269.781,354.2342,126.67978,225.2085,248.66772,77.41542,215.82481,91.49095,65.685814,56.302124,28.151062,65.685814,18.767376,9.383688,37.53475,9.383688,56.302124,30.496984,0.0,18.767376,0.0,0.0,0.0,0.0
2019-05-20,85963.96,77407.43,48457.39,22326.71,5782.8027,8386.025,5698.7505,4867.833,6030.157,3467.7605,4010.4988,2269.414,1594.5935,3455.7532,3215.6035,2408.7007,1904.3865,1001.42395,1222.3616,1200.7482,987.01495,1126.3018,643.601,595.57104,1080.6733,511.5187,489.90524,283.37656,641.1995,797.29675,232.94513,329.00497,264.16458,163.30174,658.00995,177.71072,377.0349,115.27182,225.74065,237.74812,160.90025,72.04488,76.84788,28.817955,88.85536,115.27182,28.817955,67.2419,0.0,48.029926,67.2419,76.84788,9.605985,12.007482,9.605985,0.0,0.0
2019-05-27,81235.95,60245.074,43486.992,22183.664,5041.358,5379.1377,4788.0234,3717.685,4712.023,3367.2388,2831.014,1997.121,1534.7853,2022.4543,2869.0142,1061.8942,1872.5648,893.0044,741.00366,753.67035,629.1142,1070.3386,698.7812,527.7804,745.2259,428.55768,462.3356,430.6688,449.66888,570.0028,168.88972,209.00102,215.3344,221.66776,496.11356,154.11186,118.2228,69.66701,33.777943,97.11159,135.11177,103.444954,25.333458,33.777943,63.333645,0.0,46.44467,101.33383,0.0,8.444486,63.333645,27.44458,50.666916,10.555608,0.0,0.0,0.0
2019-06-03,83028.53,55712.297,39886.09,22005.682,4614.571,5607.927,4175.8916,4477.4834,4952.0166,4059.8945,4066.2214,1394.0729,1742.0638,1948.7494,3028.5757,1634.5029,2796.5818,679.1096,1134.6614,1337.1289,1391.9639,1178.9512,866.81384,660.1283,649.5831,666.4554,430.24335,409.15298,592.63916,624.27466,213.01265,151.8506,185.59517,499.84155,537.8042,153.95964,101.233734,120.21506,137.08734,67.48915,88.57951,168.72289,61.162045,42.18072,16.872288,50.616867,92.797585,42.18072,27.417469,8.436144,0.0,33.744576,0.0,50.616867,0.0,0.0,0.0
2019-06-10,95276.51,64167.19,40261.426,22896.615,6944.18,8286.81,5178.711,5300.768,6488.6455,4411.4946,4856.1313,2966.4248,2491.2737,3267.2085,3439.3962,2748.4656,2410.629,1623.7961,1408.0165,1569.3063,1493.0206,2153.437,1257.6246,1261.9838,889.27356,974.27765,1366.6042,636.4409,738.8817,924.14703,645.15924,488.22864,573.2327,261.55106,588.48987,124.23675,226.67758,383.60822,337.83676,61.02858,43.591843,52.31021,104.62042,106.80001,17.436737,139.4939,98.08164,61.02858,61.02858,8.718369,17.436737,8.718369,8.718369,61.02858,8.718369,0.0,0.0
2019-06-17,98475.15,69133.336,47541.37,27711.463,7363.8374,8294.819,6489.623,6180.8096,6003.6963,4634.472,5099.963,3535.4595,3746.6333,3767.0696,3106.2998,3174.4204,2538.628,3499.1284,1732.534,1591.7515,2018.6406,1757.5117,1562.2325,2363.7852,1405.5552,1330.6226,776.57495,871.9438,701.6423,1030.8918,351.95648,376.93402,345.1444,229.33937,640.3337,163.48946,136.24121,138.5119,102.18091,86.2861,136.24121,252.04625,306.54272,138.5119,0.0,45.41374,27.248243,45.41374,120.346405,27.248243,63.579235,29.51893,79.474045,0.0,0.0,0.0,0.0
2019-06-24,98607.24,63674.004,48907.336,25436.379,6690.8345,7087.1206,6126.4263,6957.0264,5668.095,4689.388,5323.8467,3072.2197,4042.9211,3948.853,2329.6833,2333.686,2774.0042,2483.7947,1665.2031,1162.8402,2291.6558,1198.8662,1216.8793,1224.885,1180.8531,756.54663,648.4685,704.50903,662.47864,648.4685,606.4382,334.2415,146.10556,248.17932,322.23282,90.06507,72.052055,278.20102,190.13737,90.06507,80.057846,16.011568,16.011568,50.03615,16.011568,66.04772,32.023136,16.011568,74.053505,90.06507,80.057846,0.0,84.06074,16.011568,0.0,0.0,0.0
2019-07-01,103390.336,78930.53,49487.7,29525.81,9289.449,13700.129,6453.2524,8646.89,7289.43,4287.2744,6676.6587,4104.294,3908.5474,4463.872,4970.26,2774.4941,3583.0125,2574.4924,2308.5325,2455.3423,2221.2976,1272.3524,1163.8407,1291.5016,1659.5901,895.7531,487.23865,938.3067,1042.563,763.837,482.98328,448.9404,370.21625,378.72696,187.23581,125.5331,212.76796,197.8742,93.617905,80.85183,280.8537,208.5126,104.2563,68.08575,80.85183,8.510718,17.021437,148.93758,51.064312,51.064312,187.23581,0.0,0.0,144.68222,25.532156,44.68127,0.0
2019-07-08,109636.16,74852.445,55841.51,31153.502,8596.833,8557.846,7494.342,7619.9697,5033.772,5126.9097,5421.485,5373.833,5217.8813,3032.3926,3184.0122,3043.2227,2768.1414,2720.4895,1628.8281,2088.019,2155.1648,1490.2043,1345.0828,1936.3993,1520.5283,1160.9731,870.7299,623.8065,877.2279,606.4785,595.64856,372.5511,357.38913,370.3851,292.4093,86.63979,372.5511,190.60754,123.4617,290.2433,210.10149,147.28764,253.42139,134.29167,64.97984,60.647854,90.97178,80.14181,43.319897,97.469765,60.647854,0.0,25.991938,8.66398,0.0,60.647854,0.0
2019-07-15,104366.37,82639.21,55331.355,29648.146,8109.902,9987.914,6960.869,10199.052,6956.4243,4878.387,5991.8594,4111.6245,4873.942,4560.5693,3269.297,2569.2097,2738.1196,2204.7197,1617.9799,2042.4773,1506.8549,1371.2823,1673.5424,1689.0999,1209.0399,1457.9598,568.95996,937.8949,800.0999,588.96246,666.74994,268.9225,422.27496,411.16245,360.04495,186.68999,551.17993,260.03247,320.03998,248.91997,115.569984,93.34499,231.13997,166.68748,44.449997,73.34249,44.449997,17.779999,71.119995,8.889999,26.669998,0.0,26.669998,35.559998,0.0,0.0,0.0
2019-07-22,105405.72,75593.63,53566.32,30077.941,9089.051,10927.312,7032.653,13174.579,7334.864,6210.0938,8066.5327,5721.5576,8284.67,4492.263,3401.5771,2694.9036,4224.136,2208.6394,2265.4458,1799.6321,2042.7642,1820.0824,2419.9597,2333.6138,1206.5715,1358.8131,604.4219,1449.7036,715.76276,1106.5919,579.427,917.99414,399.91824,409.0073,297.6664,95.435036,320.38904,293.1219,224.95401,231.7708,193.14233,81.80146,49.98978,36.356205,136.33577,0.0,9.089051,9.089051,0.0,0.0,18.178102,9.089051,11.361314,0.0,0.0,0.0,0.0
2019-07-29,106487.02,78925.82,56478.375,28031.436,8812.775,12025.344,6441.352,10389.67,7777.0513,7077.785,7420.324,4963.7734,6078.545,5231.3184,3415.2544,1682.2915,2182.9253,1757.2852,1951.8635,2172.791,1548.5189,1720.8018,1728.9092,1732.9629,1187.7383,751.96405,409.42517,1181.6577,709.4,719.5343,555.3589,403.34457,685.07776,891.8172,322.2703,200.65886,261.46457,326.324,456.04288,202.68571,180.39029,97.28915,56.752003,48.644573,40.537144,113.504005,32.429714,105.396576,64.85943,40.537144,40.537144,54.725143,0.0,8.107429,8.107429,0.0,0.0
2019-08-05,102074.445,75382.35,52983.254,23672.281,7914.219,10211.07,7131.541,8950.681,6796.717,4438.0195,4932.7915,3623.3518,2480.2578,5476.6143,3770.5037,2245.6677,1682.6512,1629.3353,2407.748,1597.3457,1170.8182,1117.5022,1241.1952,1343.5619,1040.7273,616.33234,473.44562,874.38153,671.78094,882.91205,740.0253,407.33383,240.98808,609.93445,285.77347,392.40536,339.08942,281.5082,417.997,113.02981,132.22354,70.37705,147.15201,51.183308,110.89717,34.122208,34.122208,34.122208,0.0,61.846497,17.061104,0.0,0.0,51.183308,0.0,0.0,0.0
2019-08-12,87333.45,71895.74,53983.504,23260.127,7450.0273,6231.493,6912.374,6339.4644,5087.8774,3267.7878,3373.556,1996.3694,1573.2977,3032.0137,3162.02,1683.4727,1097.3422,1319.8955,927.6728,1159.04,852.75385,991.5742,1011.4057,879.1958,733.7649,381.2052,264.4198,940.89374,453.92065,456.12415,341.54224,427.47867,260.0128,361.37372,207.12883,341.54224,341.54224,178.48335,290.86176,180.68686,26.441978,167.46587,152.04138,17.627987,44.069965,8.813993,8.813993,17.627987,145.43088,35.255974,79.325935,17.627987,52.883957,103.564415,17.627987,8.813993,0.0
2019-08-19,87862.91,63318.9,52166.418,22230.7,5618.995,7459.7393,6278.3325,7005.179,5495.229,3337.1926,4770.633,2254.799,3105.4119,3319.1902,2394.3176,1978.0123,1822.7417,1212.9109,1563.9574,1226.4127,1100.396,990.13135,1188.1576,1341.1779,625.58295,659.33746,508.56744,1100.396,652.58655,324.04297,276.7867,279.03702,263.2849,427.5567,117.01552,508.56744,168.77238,117.01552,9.001194,148.5197,90.01194,9.001194,189.02507,110.264626,200.27657,63.008358,96.76283,175.52328,47.256268,27.003582,18.002388,0.0,117.01552,45.00597,18.002388,0.0,36.004776
2019-08-26,90392.08,78963.625,53814.227,25533.693,5900.6914,7083.8584,6173.293,4734.5615,4651.2666,3401.8423,4329.4453,3199.284,2455.3083,2661.6528,3062.9832,1334.6125,1781.3765,899.20703,1266.4622,1139.6266,1065.797,810.23285,793.19525,836.7358,802.6606,403.22336,405.11642,628.4984,403.22336,200.66515,433.51245,318.03534,355.89667,272.6017,37.861347,145.76619,138.19392,106.01177,85.188034,168.483,30.28908,98.43951,155.23152,32.182148,130.62166,138.19392,88.97417,0.0,53.005886,15.14454,92.76031,0.0,75.722694,22.716808,22.716808,0.0,7.57227
2019-09-02,88034.76,61229.574,45461.938,22264.55,5533.19,6622.53,5269.6064,5288.1396,4188.503,3613.9739,4398.546,2329.0054,2524.6335,2854.1128,2716.1433,1665.9287,1651.514,1064.6294,1233.4874,1177.8878,926.66,796.9276,862.8234,860.76416,743.3872,558.05524,572.47,537.46277,329.4791,267.70178,477.7447,300.6497,205.92444,290.35345,170.91728,226.51689,109.13995,142.08786,160.62106,168.85805,24.710934,57.658844,57.658844,107.08071,74.1328,189.45049,57.658844,16.473955,8.236978,0.0,32.94791,102.96222,49.421867,86.488266,0.0,0.0,0.0
2019-09-09,86684.17,56444.906,43671.03,20692.295,5317.055,5977.103,4562.098,4009.9006,4167.3633,3254.9436,4141.479,1701.889,2219.574,2342.5242,2379.1934,1048.3119,1527.1704,968.50214,1059.0969,1535.7985,688.0895,873.5932,791.62646,754.9571,789.4694,638.478,440.03214,685.93243,368.85046,314.92496,427.09003,437.87512,86.280815,366.69345,131.57823,340.8092,174.71864,207.07394,181.18971,25.884243,43.140408,69.02465,0.0,94.90889,73.33869,43.140408,43.140408,77.65273,25.884243,0.0,17.256163,0.0,45.29743,77.65273,0.0,25.884243,0.0
2019-09-16,87350.97,57650.832,46845.496,22322.08,5008.9336,8255.009,5917.208,5062.6245,4995.5107,3252.7866,5633.093,1968.6742,2465.317,2926.1658,2677.8442,1704.6929,1885.9004,733.77856,1145.4104,1545.8566,1268.4525,1255.0298,836.6865,1333.3293,959.72864,740.4899,818.7895,662.19037,362.415,355.7036,400.44623,237.13574,384.78632,642.0562,172.25899,371.36353,286.3526,134.22778,161.07333,145.41344,35.794075,80.53667,62.639633,156.59908,76.06241,53.691113,31.319817,8.948519,26.845556,0.0,55.92824,17.897038,0.0,44.742596,0.0,26.845556,0.0
2019-09-23,87975.67,63251.875,46543.695,22463.35,5759.956,8592.094,5724.0757,4769.6646,5652.3154,3200.507,5207.402,2174.3354,2640.777,2836.9219,2992.4023,1691.1498,1794.0062,1138.596,1093.1477,1148.164,827.6348,851.55493,923.3152,940.0592,937.66724,557.3379,490.3617,562.12195,337.27316,346.8412,471.22562,272.68893,389.89734,325.3131,203.3207,301.39304,310.96106,198.53668,114.8164,222.45677,172.2246,57.4082,0.0,9.568033,28.7041,57.4082,19.136066,121.99242,19.136066,47.840164,167.44058,0.0,0.0,57.4082,0.0,0.0,0.0
2019-09-30,77079.14,53244.96,39501.273,18305.98,4768.5195,6750.8433,4497.055,4143.5195,3503.7888,2590.4888,4680.1357,1441.4987,1773.9904,2121.2126,2474.748,999.57935,1750.8422,883.8386,808.081,955.38745,757.5759,692.3402,835.4379,650.2527,538.7207,595.5389,303.03036,469.2762,260.94284,250.42094,258.83844,151.51518,111.53201,101.010124,58.922573,50.505062,138.88892,143.09767,42.08755,119.949524,94.69699,77.86197,79.96635,75.75759,16.835022,35.774418,58.922573,153.61957,84.1751,8.417511,50.505062,54.713818,18.939398,50.505062,8.417511,8.417511,0.0
2019-10-07,81484.91,55732.113,43206.773,19518.9,4788.219,6411.1494,4592.547,4887.2065,3860.502,2958.1067,4394.5728,1931.402,2803.8708,2755.528,2354.975,1579.1915,1880.7573,1056.6311,888.583,1029.0067,794.1998,913.90533,971.45605,508.74832,658.3802,504.14426,421.27124,628.4538,453.49963,269.33734,324.58603,386.74078,193.37039,296.96167,267.0353,119.70548,218.69272,119.70548,105.89331,257.8272,197.97446,94.38317,57.550713,55.248684,108.19534,216.39069,234.80692,27.624342,48.342598,71.362885,0.0,29.92637,9.208115,0.0,27.624342,18.41623,9.208115
2019-10-14,80799.73,55832.316,44126.434,21993.38,4813.8364,5355.664,4288.8657,4589.881,4238.2954,2937.9092,3291.903,1623.0745,1837.3973,2372.0005,1991.5171,1155.8987,1519.5251,611.663,1122.1849,1001.7789,780.2316,602.0306,1052.3495,385.29956,797.08844,279.3422,457.54324,679.09045,385.29956,438.27826,469.58383,351.58585,397.34018,166.16043,86.6924,57.794933,269.7097,178.20105,127.63048,134.85484,211.91476,77.05991,86.6924,48.162445,96.32489,178.20105,77.05991,9.632489,9.632489,9.632489,0.0,0.0,0.0,38.529957,19.264978,9.632489,9.632489
2019-10-21,82495.35,54416.926,39456.055,20284.049,5025.6226,5736.724,4236.35,4248.9585,3389.08,2554.4182,3111.7,1835.7517,1374.2921,1792.8839,2034.961,1545.7634,1772.7108,673.2771,877.52966,753.9695,519.4572,925.4408,670.75543,413.54846,832.1402,305.11807,214.33914,617.8011,375.7239,703.53674,353.02917,607.71454,307.6397,179.03622,151.29822,214.33914,378.24554,151.29822,80.69238,151.29822,443.8081,50.43274,60.519287,0.0,179.03622,128.60349,179.03622,60.519287,10.086548,0.0,10.086548,20.173096,0.0,204.2526,20.173096,0.0,0.0
